string,string,string,string
boxno,sn,carno,creattime
LFB7201709230014,1PQ1733000799,32001473,2017/9/23 13:52
LFB7201709230014,1PQ1733000873,32002281,2017/9/23 13:52
LFB7201709230014,1PQ1733000899,32000974,2017/9/23 13:52
LFB7201709230014,1PQ1733000905,32000989,2017/9/23 13:52
LFB7201709230014,1PQ1733000934,32001453,2017/9/23 13:52
LFB7201709230014,1PQ1733001002,32001576,2017/9/23 13:52
LFB7201709230014,1PQ1733001049,32001570,2017/9/23 13:52
LFB7201709230014,1PQ1733001145,32000976,2017/9/23 13:52
LFB7201709230014,1PQ1733001269,32000995,2017/9/23 13:52
LFB7201709230014,1PQ1733001297,32000999,2017/9/23 13:52
LFB7201709230014,1PQ1733001395,32000849,2017/9/23 13:52
LFB7201709230014,1PQ1733001651,32001565,2017/9/23 13:52
LFB7201709230015,1PQ1733000017,32000883,2017/9/23 14:02
LFB7201709230015,1PQ1733000118,32000918,2017/9/23 14:02
LFB7201709230015,1PQ1733000298,32000880,2017/9/23 14:02
LFB7201709230015,1PQ1733000803,32001013,2017/9/23 14:02
LFB7201709230015,1PQ1733001085,32001025,2017/9/23 14:02
LFB7201709230015,1PQ1733001090,32001017,2017/9/23 14:02
LFB7201709230015,1PQ1733001226,32000970,2017/9/23 14:02
LFB7201709230015,1PQ1733001239,32001571,2017/9/23 14:02
LFB7201709230015,1PQ1733001261,32000994,2017/9/23 14:02
LFB7201709230015,1PQ1733001284,32001011,2017/9/23 14:02
LFB7201709230015,1PQ1733001310,32001004,2017/9/23 14:02
LFB7201709230015,1PQ1733001350,32001812,2017/9/23 14:02
LFB7201709230015,1PQ1733001471,32001003,2017/9/23 14:02
LFB7201709230015,1PQ1733001505,32002211,2017/9/23 14:02
LFB7201709230015,1PQ1733001542,32000990,2017/9/23 14:02
LFB7201709230015,1PQ1733001890,32001501,2017/9/23 14:02
LFB7201709230015,1PQ1733002042,32001921,2017/9/23 14:02
LFB7201709230015,1PQ1733002059,32002201,2017/9/23 14:02
LFB7201709230016,1PQ1733001986,32002215,2017/9/23 14:12
LFB7201709230016,1PQ1733000133,32001049,2017/9/23 14:12
LFB7201709230016,1PQ1733000439,32000902,2017/9/23 14:12
LFB7201709230016,1PQ1733000761,32001032,2017/9/23 14:12
LFB7201709230016,1PQ1733000794,32001029,2017/9/23 14:12
LFB7201709230016,1PQ1733000853,32001040,2017/9/23 14:12
LFB7201709230016,1PQ1733001010,32001022,2017/9/23 14:12
LFB7201709230016,1PQ1733001086,32001038,2017/9/23 14:12
LFB7201709230016,1PQ1733001128,32000969,2017/9/23 14:12
LFB7201709230016,1PQ1733001155,32001016,2017/9/23 14:12
LFB7201709230016,1PQ1733001159,32001048,2017/9/23 14:12
LFB7201709230016,1PQ1733001167,32001031,2017/9/23 14:12
LFB7201709230016,1PQ1733001230,32001028,2017/9/23 14:12
LFB7201709230016,1PQ1733001240,32001043,2017/9/23 14:12
LFB7201709230016,1PQ1733001302,32002172,2017/9/23 14:12
LFB7201709230016,1PQ1733001318,32001045,2017/9/23 14:12
LFB7201709230016,1PQ1733001359,32001836,2017/9/23 14:12
LFB7201709230016,1PQ1733001742,32001001,2017/9/23 14:12
LFB7201709230017,1PQ1733000164,32000881,2017/9/23 14:24
LFB7201709230017,1PQ1733000413,32001862,2017/9/23 14:24
LFB7201709230017,1PQ1733000419,32001514,2017/9/23 14:24
LFB7201709230017,1PQ1733000432,32000852,2017/9/23 14:24
LFB7201709230017,1PQ1733000493,32002079,2017/9/23 14:24
LFB7201709230017,1PQ1733000501,32001053,2017/9/23 14:24
LFB7201709230017,1PQ1733000606,32001059,2017/9/23 14:24
LFB7201709230017,1PQ1733000857,32001019,2017/9/23 14:24
LFB7201709230017,1PQ1733001133,32001036,2017/9/23 14:24
LFB7201709230017,1PQ1733001153,32001024,2017/9/23 14:24
LFB7201709230017,1PQ1733001245,32001015,2017/9/23 14:24
LFB7201709230017,1PQ1733001513,32001006,2017/9/23 14:24
LFB7201709230017,1PQ1733001523,32001014,2017/9/23 14:24
LFB7201709230017,1PQ1733001607,32001055,2017/9/23 14:24
LFB7201709230017,1PQ1733001670,32001056,2017/9/23 14:24
LFB7201709230017,1PQ1733001679,32000998,2017/9/23 14:24
LFB7201709230017,1PQ1733001864,32000997,2017/9/23 14:24
LFB7201709230017,1PQ1733002040,32001010,2017/9/23 14:24
LFB7201709230018,1PQ1733000070,32000419,2017/9/23 14:35
LFB7201709230018,1PQ1733000207,32000460,2017/9/23 14:35
LFB7201709230018,1PQ1733000387,32000416,2017/9/23 14:35
LFB7201709230018,1PQ1733000809,32000859,2017/9/23 14:35
LFB7201709230018,1PQ1733000838,32001064,2017/9/23 14:35
LFB7201709230018,1PQ1733000852,32001065,2017/9/23 14:35
LFB7201709230018,1PQ1733000951,32001069,2017/9/23 14:35
LFB7201709230018,1PQ1733001014,32001578,2017/9/23 14:35
LFB7201709230018,1PQ1733001051,32001039,2017/9/23 14:35
LFB7201709230018,1PQ1733001138,32001050,2017/9/23 14:35
LFB7201709230018,1PQ1733001189,32002218,2017/9/23 14:35
LFB7201709230018,1PQ1733001273,32001924,2017/9/23 14:35
LFB7201709230018,1PQ1733001278,32001677,2017/9/23 14:35
LFB7201709230018,1PQ1733001376,32001822,2017/9/23 14:35
LFB7201709230018,1PQ1733001476,32001807,2017/9/23 14:35
LFB7201709230018,1PQ1733001569,32001060,2017/9/23 14:35
LFB7201709230018,1PQ1733001683,32001037,2017/9/23 14:35
LFB7201709230018,1PQ1733001721,32001560,2017/9/23 14:35
LFB7201709230019,1PQ1733000008,32000399,2017/9/23 14:45
LFB7201709230019,1PQ1733000127,32000619,2017/9/23 14:45
LFB7201709230019,1PQ1733000128,32000617,2017/9/23 14:45
LFB7201709230019,1PQ1733000316,32000446,2017/9/23 14:45
LFB7201709230019,1PQ1733000327,32000475,2017/9/23 14:45
LFB7201709230019,1PQ1733000522,32000456,2017/9/23 14:45
LFB7201709230019,1PQ1733000526,32000603,2017/9/23 14:45
LFB7201709230019,1PQ1733000756,32002175,2017/9/23 14:45
LFB7201709230019,1PQ1733000828,32000624,2017/9/23 14:45
LFB7201709230019,1PQ1733001009,32000397,2017/9/23 14:45
LFB7201709230019,1PQ1733001089,32001023,2017/9/23 14:45
LFB7201709230019,1PQ1733001142,32001678,2017/9/23 14:45
LFB7201709230019,1PQ1733001317,32000634,2017/9/23 14:45
LFB7201709230019,1PQ1733001514,32001653,2017/9/23 14:45
LFB7201709230019,1PQ1733001666,32000620,2017/9/23 14:45
LFB7201709230019,1PQ1733001672,32000615,2017/9/23 14:45
LFB7201709230019,1PQ1733002073,32001651,2017/9/23 14:45
LFB7201709230019,1PQ1733002166,32000623,2017/9/23 14:45
LFB7201709230020,1PQ1733001948,32000635,2017/9/23 15:03
LFB7201709230020,1PQ1733000013,32001849,2017/9/23 15:03
LFB7201709230020,1PQ1733000041,32000463,2017/9/23 15:03
LFB7201709230020,1PQ1733000054,32001852,2017/9/23 15:03
LFB7201709230020,1PQ1733000267,32000454,2017/9/23 15:03
LFB7201709230020,1PQ1733000339,32001448,2017/9/23 15:03
LFB7201709230020,1PQ1733000372,32001881,2017/9/23 15:03
LFB7201709230020,1PQ1733000580,32000872,2017/9/23 15:03
LFB7201709230020,1PQ1733000786,32000659,2017/9/23 15:03
LFB7201709230020,1PQ1733000867,32001030,2017/9/23 15:03
LFB7201709230020,1PQ1733001011,32001659,2017/9/23 15:03
LFB7201709230020,1PQ1733001127,32000655,2017/9/23 15:03
LFB7201709230020,1PQ1733001227,32001602,2017/9/23 15:03
LFB7201709230020,1PQ1733001280,32000636,2017/9/23 15:03
LFB7201709230020,1PQ1733001289,32001033,2017/9/23 15:03
LFB7201709230020,1PQ1733001356,32001829,2017/9/23 15:03
LFB7201709230020,1PQ1733001360,32001663,2017/9/23 15:03
LFB7201709230020,1PQ1733001715,32000610,2017/9/23 15:03
LFB7201709230021,1PQ1733000135,32000660,2017/9/23 15:16
LFB7201709230021,1PQ1733000257,32000658,2017/9/23 15:16
LFB7201709230021,1PQ1733000465,32000665,2017/9/23 15:16
LFB7201709230021,1PQ1733000579,32000874,2017/9/23 15:16
LFB7201709230021,1PQ1733000640,32000656,2017/9/23 15:16
LFB7201709230021,1PQ1733000782,32000663,2017/9/23 15:16
LFB7201709230021,1PQ1733000833,32000641,2017/9/23 15:16
LFB7201709230021,1PQ1733000845,32001044,2017/9/23 15:16
LFB7201709230021,1PQ1733000901,32000650,2017/9/23 15:16
LFB7201709230021,1PQ1733000935,32001068,2017/9/23 15:16
LFB7201709230021,1PQ1733000979,32000614,2017/9/23 15:16
LFB7201709230021,1PQ1733000980,32000661,2017/9/23 15:16
LFB7201709230021,1PQ1733001188,32001027,2017/9/23 15:16
LFB7201709230021,1PQ1733001246,32001054,2017/9/23 15:16
LFB7201709230021,1PQ1733001600,32000668,2017/9/23 15:16
LFB7201709230021,1PQ1733001717,32000657,2017/9/23 15:16
LFB7201709230021,1PQ1733001781,32002100,2017/9/23 15:16
LFB7201709230021,1PQ1733001928,32001450,2017/9/23 15:16
LFB7201709230022,1PQ1733001968,32001525,2017/9/23 15:39
LFB7201709230022,1PQ1733001990,32000977,2017/9/23 15:39
LFB7201709230022,1PQ1733000456,32000935,2017/9/23 15:39
LFB7201709230022,1PQ1733000578,32000672,2017/9/23 15:39
LFB7201709230022,1PQ1733000837,32000676,2017/9/23 15:39
LFB7201709230022,1PQ1733000855,32001460,2017/9/23 15:39
LFB7201709230022,1PQ1733000892,32000986,2017/9/23 15:39
LFB7201709230022,1PQ1733001098,32001566,2017/9/23 15:39
LFB7201709230022,1PQ1733001152,32001051,2017/9/23 15:39
LFB7201709230022,1PQ1733001170,32000983,2017/9/23 15:39
LFB7201709230022,1PQ1733001294,32001002,2017/9/23 15:39
LFB7201709230022,1PQ1733001299,32001052,2017/9/23 15:39
LFB7201709230022,1PQ1733001334,32002266,2017/9/23 15:39
LFB7201709230022,1PQ1733001392,32000979,2017/9/23 15:39
LFB7201709230022,1PQ1733001493,32000607,2017/9/23 15:39
LFB7201709230022,1PQ1733001592,32001041,2017/9/23 15:39
LFB7201709230022,1PQ1733001663,32001008,2017/9/23 15:39
LFB7201709230022,1PQ1733001759,32002099,2017/9/23 15:39
LFB7201709230023,1PQ1733000520,32000716,2017/9/23 15:51
LFB7201709230023,1PQ1733000556,32001806,2017/9/23 15:51
LFB7201709230023,1PQ1733000629,32000727,2017/9/23 15:51
LFB7201709230023,1PQ1733000641,32000645,2017/9/23 15:51
LFB7201709230023,1PQ1733000790,32000733,2017/9/23 15:51
LFB7201709230023,1PQ1733000800,32001585,2017/9/23 15:51
LFB7201709230023,1PQ1733000878,32000745,2017/9/23 15:51
LFB7201709230023,1PQ1733000947,32000744,2017/9/23 15:51
LFB7201709230023,1PQ1733000975,32000747,2017/9/23 15:51
LFB7201709230023,1PQ1733001044,32000715,2017/9/23 15:51
LFB7201709230023,1PQ1733001130,32000654,2017/9/23 15:51
LFB7201709230023,1PQ1733001306,32000751,2017/9/23 15:51
LFB7201709230023,1PQ1733001315,32002245,2017/9/23 15:51
LFB7201709230023,1PQ1733001487,32000759,2017/9/23 15:51
LFB7201709230023,1PQ1733001510,32001568,2017/9/23 15:51
LFB7201709230023,1PQ1733001558,32000649,2017/9/23 15:51
LFB7201709230023,1PQ1733001633,32002111,2017/9/23 15:51
LFB7201709230023,1PQ1733001760,32002106,2017/9/23 15:51
LFB7201709230024,1PQ1733000040,32000452,2017/9/23 16:05
LFB7201709230024,1PQ1733000073,32001536,2017/9/23 16:05
LFB7201709230024,1PQ1733000110,32001919,2017/9/23 16:05
LFB7201709230024,1PQ1733000113,32000755,2017/9/23 16:05
LFB7201709230024,1PQ1733000328,32000725,2017/9/23 16:05
LFB7201709230024,1PQ1733000464,32001905,2017/9/23 16:05
LFB7201709230024,1PQ1733000537,32000941,2017/9/23 16:05
LFB7201709230024,1PQ1733000546,32000628,2017/9/23 16:05
LFB7201709230024,1PQ1733000647,32000761,2017/9/23 16:05
LFB7201709230024,1PQ1733000721,32000756,2017/9/23 16:05
LFB7201709230024,1PQ1733001237,32001018,2017/9/23 16:05
LFB7201709230024,1PQ1733001388,32000766,2017/9/23 16:05
LFB7201709230024,1PQ1733001402,32000767,2017/9/23 16:05
LFB7201709230024,1PQ1733001473,32000738,2017/9/23 16:05
LFB7201709230024,1PQ1733001480,32000764,2017/9/23 16:05
LFB7201709230024,1PQ1733001546,32000762,2017/9/23 16:05
LFB7201709230024,1PQ1733001675,32002112,2017/9/23 16:05
LFB7201709230024,1PQ1733001771,32001652,2017/9/23 16:05
LFB7201709230025,1PQ1733000074,32000471,2017/9/23 16:17
LFB7201709230025,1PQ1733000155,32000892,2017/9/23 16:17
LFB7201709230025,1PQ1733000470,32000916,2017/9/23 16:17
LFB7201709230025,1PQ1733000483,32001612,2017/9/23 16:17
LFB7201709230025,1PQ1733000511,32001080,2017/9/23 16:17
LFB7201709230025,1PQ1733000745,32000729,2017/9/23 16:17
LFB7201709230025,1PQ1733000824,32000627,2017/9/23 16:17
LFB7201709230025,1PQ1733001041,32000787,2017/9/23 16:17
LFB7201709230025,1PQ1733001139,32000640,2017/9/23 16:17
LFB7201709230025,1PQ1733001169,32001664,2017/9/23 16:17
LFB7201709230025,1PQ1733001199,32000792,2017/9/23 16:17
LFB7201709230025,1PQ1733001224,32002219,2017/9/23 16:17
LFB7201709230025,1PQ1733001381,32000831,2017/9/23 16:17
LFB7201709230025,1PQ1733001391,32000830,2017/9/23 16:17
LFB7201709230025,1PQ1733001406,32000829,2017/9/23 16:17
LFB7201709230025,1PQ1733001454,32000758,2017/9/23 16:17
LFB7201709230025,1PQ1733001479,32000791,2017/9/23 16:17
LFB7201709230025,1PQ1733001999,32000811,2017/9/23 16:17
LFB7201709230026,1PQ1733001957,32000802,2017/9/23 16:31
LFB7201709230026,1PQ1733001989,32000819,2017/9/23 16:31
LFB7201709230026,1PQ1733002018,32000821,2017/9/23 16:31
LFB7201709230026,1PQ1733002067,32000794,2017/9/23 16:31
LFB7201709230026,1PQ1733002100,32001923,2017/9/23 16:31
LFB7201709230026,1PQ1733001322,32001637,2017/9/23 16:31
LFB7201709230026,1PQ1733001349,32000832,2017/9/23 16:31
LFB7201709230026,1PQ1733001357,32000788,2017/9/23 16:31
LFB7201709230026,1PQ1733001411,32000813,2017/9/23 16:31
LFB7201709230026,1PQ1733001421,32000823,2017/9/23 16:31
LFB7201709230026,1PQ1733001434,32001636,2017/9/23 16:31
LFB7201709230026,1PQ1733001467,32001640,2017/9/23 16:31
LFB7201709230026,1PQ1733001468,32000796,2017/9/23 16:31
LFB7201709230026,1PQ1733001477,32000820,2017/9/23 16:31
LFB7201709230026,1PQ1733001537,32000822,2017/9/23 16:31
LFB7201709230026,1PQ1733001702,32000801,2017/9/23 16:31
LFB7201709230026,1PQ1733001822,32000816,2017/9/23 16:31
LFB7201709230026,1PQ1733001829,32001638,2017/9/23 16:31
LFB7201709230027,1PQ1733000725,32000837,2017/9/23 16:42
LFB7201709230027,1PQ1733000755,32001630,2017/9/23 16:42
LFB7201709230027,1PQ1733000882,32001634,2017/9/23 16:42
LFB7201709230027,1PQ1733000911,32001447,2017/9/23 16:42
LFB7201709230027,1PQ1733000958,32000933,2017/9/23 16:42
LFB7201709230027,1PQ1733001077,32000833,2017/9/23 16:42
LFB7201709230027,1PQ1733001195,32001633,2017/9/23 16:42
LFB7201709230027,1PQ1733001363,32001643,2017/9/23 16:42
LFB7201709230027,1PQ1733001373,32000793,2017/9/23 16:42
LFB7201709230027,1PQ1733001452,32001631,2017/9/23 16:42
LFB7201709230027,1PQ1733001512,32000853,2017/9/23 16:42
LFB7201709230027,1PQ1733001584,32001644,2017/9/23 16:42
LFB7201709230027,1PQ1733001590,32001666,2017/9/23 16:42
LFB7201709230027,1PQ1733001751,32001632,2017/9/23 16:42
LFB7201709230027,1PQ1733001906,32000946,2017/9/23 16:42
LFB7201709230027,1PQ1733001975,32000785,2017/9/23 16:42
LFB7201709230027,1PQ1733002041,32001928,2017/9/23 16:42
LFB7201709230027,1PQ1733002087,32000932,2017/9/23 16:42
LFB7201709230028,1PQ1733001889,32001113,2017/9/23 16:56
LFB7201709230028,1PQ1733001964,32000828,2017/9/23 16:56
LFB7201709230028,1PQ1733001967,32001115,2017/9/23 16:56
LFB7201709230028,1PQ1733000613,32001087,2017/9/23 16:56
LFB7201709230028,1PQ1733000642,32001098,2017/9/23 16:56
LFB7201709230028,1PQ1733000654,32001118,2017/9/23 16:56
LFB7201709230028,1PQ1733000660,32001112,2017/9/23 16:56
LFB7201709230028,1PQ1733000729,32001083,2017/9/23 16:56
LFB7201709230028,1PQ1733000738,32001105,2017/9/23 16:56
LFB7201709230028,1PQ1733000757,32001639,2017/9/23 16:56
LFB7201709230028,1PQ1733000884,32002220,2017/9/23 16:56
LFB7201709230028,1PQ1733000893,32002224,2017/9/23 16:56
LFB7201709230028,1PQ1733000919,32002217,2017/9/23 16:56
LFB7201709230028,1PQ1733000996,32000786,2017/9/23 16:56
LFB7201709230028,1PQ1733001034,32001109,2017/9/23 16:56
LFB7201709230028,1PQ1733001263,32001088,2017/9/23 16:56
LFB7201709230028,1PQ1733001451,32001103,2017/9/23 16:56
LFB7201709230028,1PQ1733001668,32002226,2017/9/23 16:56
LFB7201709230029,1PQ1733000564,32001123,2017/9/23 17:06
LFB7201709230029,1PQ1733000607,32001119,2017/9/23 17:06
LFB7201709230029,1PQ1733000677,32001139,2017/9/23 17:06
LFB7201709230029,1PQ1733000700,32001111,2017/9/23 17:06
LFB7201709230029,1PQ1733000941,32001120,2017/9/23 17:06
LFB7201709230029,1PQ1733000964,32001093,2017/9/23 17:06
LFB7201709230029,1PQ1733001001,32001082,2017/9/23 17:06
LFB7201709230029,1PQ1733001058,32001084,2017/9/23 17:06
LFB7201709230029,1PQ1733001060,32001126,2017/9/23 17:06
LFB7201709230029,1PQ1733001222,32000840,2017/9/23 17:06
LFB7201709230029,1PQ1733001323,32000839,2017/9/23 17:06
LFB7201709230029,1PQ1733001461,32001085,2017/9/23 17:06
LFB7201709230029,1PQ1733001528,32000835,2017/9/23 17:06
LFB7201709230029,1PQ1733001611,32001091,2017/9/23 17:06
LFB7201709230029,1PQ1733001643,32001094,2017/9/23 17:06
LFB7201709230029,1PQ1733001816,32001097,2017/9/23 17:06
LFB7201709230029,1PQ1733001955,32001090,2017/9/23 17:06
LFB7201709230029,1PQ1733001984,32002221,2017/9/23 17:06
LFB7201709230030,1PQ1733001981,32000810,2017/9/23 17:18
LFB7201709230030,1PQ1733000541,32001135,2017/9/23 17:18
LFB7201709230030,1PQ1733000591,32001143,2017/9/23 17:18
LFB7201709230030,1PQ1733000595,32001146,2017/9/23 17:18
LFB7201709230030,1PQ1733000596,32001138,2017/9/23 17:18
LFB7201709230030,1PQ1733000601,32001125,2017/9/23 17:18
LFB7201709230030,1PQ1733000624,32001102,2017/9/23 17:18
LFB7201709230030,1PQ1733001149,32001629,2017/9/23 17:18
LFB7201709230030,1PQ1733001335,32001142,2017/9/23 17:18
LFB7201709230030,1PQ1733001341,32001159,2017/9/23 17:18
LFB7201709230030,1PQ1733001387,32001147,2017/9/23 17:18
LFB7201709230030,1PQ1733001431,32001168,2017/9/23 17:18
LFB7201709230030,1PQ1733001498,32001150,2017/9/23 17:18
LFB7201709230030,1PQ1733001519,32001153,2017/9/23 17:18
LFB7201709230030,1PQ1733001636,32001161,2017/9/23 17:18
LFB7201709230030,1PQ1733001700,32001155,2017/9/23 17:18
LFB7201709230030,1PQ1733001737,32001095,2017/9/23 17:18
LFB7201709230030,1PQ1733001813,32001128,2017/9/23 17:18
LFB7201709230031,1PQ1733000049,32001834,2017/9/23 18:31
LFB7201709230031,1PQ1733000058,32001854,2017/9/23 18:31
LFB7201709230031,1PQ1733000082,32000465,2017/9/23 18:31
LFB7201709230031,1PQ1733000350,32001825,2017/9/23 18:31
LFB7201709230031,1PQ1733000391,32000473,2017/9/23 18:31
LFB7201709230031,1PQ1733000554,32001134,2017/9/23 18:31
LFB7201709230031,1PQ1733000702,32001114,2017/9/23 18:31
LFB7201709230031,1PQ1733001262,32000622,2017/9/23 18:31
LFB7201709230031,1PQ1733001327,32002162,2017/9/23 18:31
LFB7201709230031,1PQ1733001384,32001152,2017/9/23 18:31
LFB7201709230031,1PQ1733001529,32001163,2017/9/23 18:31
LFB7201709230031,1PQ1733001685,32001607,2017/9/23 18:31
LFB7201709230031,1PQ1733001933,32001164,2017/9/23 18:31
LFB7201709230031,1PQ1733001973,32001148,2017/9/23 18:31
LFB7201709230031,1PQ1733002086,32002051,2017/9/23 18:31
LFB7201709230031,1PQ1733002093,32001484,2017/9/23 18:31
LFB7201709230031,1PQ1733002138,32001042,2017/9/23 18:31
LFB7201709230031,1PQ1733002162,32001594,2017/9/23 18:31
LFB7201709230032,1PQ1733001941,32000757,2017/9/23 18:41
LFB7201709230032,1PQ1733002043,32000943,2017/9/23 18:41
LFB7201709230032,1PQ1733002052,32001449,2017/9/23 18:41
LFB7201709230032,1PQ1733002065,32001931,2017/9/23 18:41
LFB7201709230032,1PQ1733002095,32000926,2017/9/23 18:41
LFB7201709230032,1PQ1733002198,32002259,2017/9/23 18:41
LFB7201709230032,1PQ1733000086,32000846,2017/9/23 18:41
LFB7201709230032,1PQ1733000099,32000929,2017/9/23 18:41
LFB7201709230032,1PQ1733000385,32000847,2017/9/23 18:41
LFB7201709230032,1PQ1733000406,32000480,2017/9/23 18:41
LFB7201709230032,1PQ1733000621,32000908,2017/9/23 18:41
LFB7201709230032,1PQ1733000736,32000742,2017/9/23 18:41
LFB7201709230032,1PQ1733000764,32000652,2017/9/23 18:41
LFB7201709230032,1PQ1733000834,32000944,2017/9/23 18:41
LFB7201709230032,1PQ1733000952,32000913,2017/9/23 18:41
LFB7201709230032,1PQ1733000989,32000900,2017/9/23 18:41
LFB7201709230032,1PQ1733001080,32001524,2017/9/23 18:41
LFB7201709230032,1PQ1733001417,32000876,2017/9/23 18:41
LFB7201709230033,1PQ1733000029,32000470,2017/9/23 18:51
LFB7201709230033,1PQ1733000130,32001321,2017/9/23 18:51
LFB7201709230033,1PQ1733000343,32001802,2017/9/23 18:51
LFB7201709230033,1PQ1733000396,32001876,2017/9/23 18:51
LFB7201709230033,1PQ1733000405,32000459,2017/9/23 18:51
LFB7201709230033,1PQ1733000525,32001863,2017/9/23 18:51
LFB7201709230033,1PQ1733000599,32001324,2017/9/23 18:51
LFB7201709230033,1PQ1733000605,32001180,2017/9/23 18:51
LFB7201709230033,1PQ1733000777,32001181,2017/9/23 18:51
LFB7201709230033,1PQ1733000904,32000644,2017/9/23 18:51
LFB7201709230033,1PQ1733001164,32001182,2017/9/23 18:51
LFB7201709230033,1PQ1733001211,32001170,2017/9/23 18:51
LFB7201709230033,1PQ1733001366,32001167,2017/9/23 18:51
LFB7201709230033,1PQ1733001491,32001330,2017/9/23 18:51
LFB7201709230033,1PQ1733002006,32001325,2017/9/23 18:51
LFB7201709230033,1PQ1733002091,32001930,2017/9/23 18:51
LFB7201709230033,1PQ1733002143,32001331,2017/9/23 18:51
LFB7201709230033,1PQ1733002146,32000753,2017/9/23 18:51
LFB7201709230034,1PQ1733001978,32001183,2017/9/23 19:27
LFB7201709230034,1PQ1733002178,32001337,2017/9/23 19:27
LFB7201709230034,1PQ1733000558,32001341,2017/9/23 19:27
LFB7201709230034,1PQ1733000600,32001350,2017/9/23 19:27
LFB7201709230034,1PQ1733000681,32001352,2017/9/23 19:27
LFB7201709230034,1PQ1733001424,32001347,2017/9/23 19:27
LFB7201709230034,1PQ1733001426,32001179,2017/9/23 19:27
LFB7201709230034,1PQ1733001432,32001200,2017/9/23 19:27
LFB7201709230034,1PQ1733001641,32001338,2017/9/23 19:27
LFB7201709230035,1PQ1733000075,32001803,2017/9/23 19:38
LFB7201709230035,1PQ1733000088,32001891,2017/9/23 19:38
LFB7201709230035,1PQ1733000390,32000856,2017/9/23 19:38
LFB7201709230035,1PQ1733000559,32001373,2017/9/23 19:38
LFB7201709230035,1PQ1733000560,32001369,2017/9/23 19:38
LFB7201709230035,1PQ1733000650,32000723,2017/9/23 19:38
LFB7201709230035,1PQ1733000671,32001370,2017/9/23 19:38
LFB7201709230035,1PQ1733000948,32001165,2017/9/23 19:38
LFB7201709230035,1PQ1733000950,32001190,2017/9/23 19:38
LFB7201709230035,1PQ1733001238,32001383,2017/9/23 19:38
LFB7201709230035,1PQ1733001415,32001329,2017/9/23 19:38
LFB7201709230035,1PQ1733001416,32001377,2017/9/23 19:38
LFB7201709230035,1PQ1733001538,32001169,2017/9/23 19:38
LFB7201709230035,1PQ1733001896,32001191,2017/9/23 19:38
LFB7201709230035,1PQ1733001971,32001366,2017/9/23 19:38
LFB7201709230035,1PQ1733002105,32002216,2017/9/23 19:38
LFB7201709230035,1PQ1733002159,32001177,2017/9/23 19:38
LFB7201709230035,1PQ1733002191,32001081,2017/9/23 19:38
LFB7201709230036,1PQ1733001872,32001198,2017/9/23 19:42
LFB7201709230036,1PQ1733002060,32001101,2017/9/23 19:42
LFB7201709230036,1PQ1733002196,32001401,2017/9/23 19:42
